speed;age;miles;group
109.0;57.0;11.0;1
140.0;46.0;27.0;1
149.0;36.0;45.0;0
154.0;59.0;15.0;2
121.0;24.0;20.0;0
98.0;85.0;47.0;2
131.0;58.0;53.0;2
116.0;57.0;41.0;2
143.0;38.0;52.0;0
120.0;43.0;39.0;1
115.0;59.0;28.0;2
96.0;30.0;11.0;2
147.0;44.0;45.0;0
99.0;22.0;15.0;2
122.0;38.0;25.0;0
117.0;58.0;12.0;1
157.0;43.0;47.0;0
113.0;61.0;26.0;1
138.0;37.0;47.0;1
128.0;29.0;15.0;2
119.0;33.0;30.0;0
123.0;60.0;36.0;2
111.0;66.0;23.0;0
138.0;41.0;19.0;2
140.0;64.0;1.0;2
121.0;87.0;15.0;0
107.0;46.0;39.0;1
150.0;35.0;48.0;0
105.0;48.0;33.0;1
125.0;77.0;18.0;0
127.0;68.0;43.0;2
109.0;46.0;22.0;1
146.0;50.0;49.0;2
132.0;56.0;28.0;2
115.0;49.0;12.0;1
97.0;22.0;17.0;2
130.0;69.0;27.0;0
106.0;47.0;18.0;1
123.0;33.0;4.0;1
111.0;40.0;30.0;1
97.0;31.0;17.0;2
118.0;46.0;31.0;1
124.0;58.0;16.0;0
116.0;16.0;35.0;0
121.0;39.0;19.0;1
94.0;53.0;16.0;1
104.0;24.0;29.0;2
125.0;48.0;25.0;1
130.0;36.0;38.0;1
125.0;28.0;30.0;0
94.0;17.0;8.0;2
119.0;83.0;19.0;0
142.0;43.0;46.0;0
118.0;40.0;38.0;2
139.0;60.0;18.0;2
106.0;26.0;14.0;0
107.0;21.0;13.0;2
152.0;32.0;53.0;0
117.0;79.0;24.0;0
124.0;56.0;34.0;2
132.0;44.0;74.0;2
126.0;36.0;43.0;2
155.0;41.0;50.0;0
128.0;79.0;11.0;0
125.0;58.0;17.0;1
105.0;38.0;14.0;1
120.0;74.0;50.0;2
108.0;47.0;13.0;1
94.0;30.0;9.0;2
107.0;37.0;44.0;0
152.0;39.0;37.0;2
140.0;46.0;45.0;1
126.0;37.0;27.0;2
111.0;35.0;15.0;1
120.0;20.0;10.0;0
110.0;57.0;12.0;0
116.0;25.0;26.0;0
89.0;43.0;27.0;2
136.0;64.0;27.0;2
140.0;47.0;34.0;1
148.0;33.0;52.0;0
117.0;43.0;9.0;1
123.0;47.0;38.0;2
148.0;39.0;48.0;0
123.0;27.0;32.0;0
100.0;50.0;53.0;2
102.0;20.0;22.0;2
110.0;40.0;41.0;1
128.0;67.0;19.0;0
109.0;30.0;22.0;2
103.0;65.0;23.0;1
110.0;72.0;34.0;0
122.0;80.0;28.0;0
120.0;76.0;5.0;0
140.0;67.0;22.0;2
117.0;88.0;19.0;0
102.0;28.0;19.0;2
138.0;53.0;36.0;1
130.0;75.0;36.0;2
140.0;38.0;33.0;1
137.0;72.0;44.0;2
103.0;27.0;12.0;2
154.0;36.0;57.0;0
147.0;39.0;50.0;0
139.0;39.0;37.0;1
132.0;52.0;39.0;1
102.0;28.0;13.0;1
139.0;44.0;43.0;2
118.0;16.0;30.0;0
102.0;45.0;9.0;1
107.0;35.0;17.0;1
97.0;24.0;20.0;2
136.0;48.0;48.0;2
104.0;58.0;36.0;2
144.0;34.0;36.0;1
124.0;22.0;8.0;0
118.0;47.0;20.0;1
150.0;42.0;51.0;0
118.0;59.0;22.0;1
125.0;53.0;30.0;1
116.0;30.0;28.0;0
118.0;24.0;32.0;0
138.0;56.0;44.0;1
141.0;50.0;34.0;1
140.0;78.0;39.0;2
105.0;31.0;52.0;0
106.0;35.0;17.0;1
122.0;40.0;22.0;1
152.0;33.0;48.0;0
146.0;38.0;55.0;2
134.0;43.0;52.0;1
106.0;41.0;30.0;1
114.0;71.0;6.0;0
130.0;49.0;37.0;1
119.0;34.0;24.0;0
95.0;38.0;45.0;2
145.0;49.0;20.0;2
117.0;49.0;28.0;1
126.0;52.0;29.0;2
98.0;20.0;24.0;2
139.0;100.0;22.0;2
133.0;50.0;36.0;1
148.0;32.0;50.0;0
92.0;56.0;32.0;1
95.0;32.0;26.0;0
138.0;42.0;31.0;1
139.0;47.0;43.0;1
111.0;30.0;23.0;0
95.0;32.0;54.0;2
98.0;29.0;9.0;2
142.0;52.0;38.0;1
109.0;50.0;27.0;1
149.0;41.0;40.0;1
151.0;27.0;46.0;0
111.0;48.0;34.0;0
113.0;27.0;32.0;0
119.0;54.0;48.0;2
117.0;36.0;13.0;1
116.0;35.0;25.0;0
148.0;29.0;50.0;0
128.0;56.0;23.0;2
114.0;31.0;24.0;0
126.0;47.0;64.0;2
129.0;79.0;31.0;0
109.0;40.0;25.0;1
113.0;71.0;32.0;0
140.0;50.0;42.0;1
106.0;67.0;56.0;2
114.0;76.0;32.0;2
113.0;35.0;17.0;1
123.0;76.0;25.0;0
146.0;52.0;44.0;1
143.0;45.0;31.0;1
115.0;87.0;15.0;0
103.0;41.0;13.0;1
148.0;32.0;50.0;0
134.0;42.0;64.0;2
119.0;46.0;33.0;1
97.0;28.0;23.0;2
126.0;34.0;27.0;0
130.0;22.0;51.0;2
127.0;62.0;40.0;0
113.0;55.0;26.0;1
150.0;48.0;43.0;1
101.0;47.0;38.0;1
96.0;46.0;15.0;1
146.0;51.0;40.0;1
122.0;61.0;14.0;0
137.0;47.0;40.0;1
149.0;41.0;44.0;0
123.0;56.0;43.0;2
121.0;29.0;25.0;0
125.0;85.0;22.0;0
127.0;82.0;12.0;0
111.0;76.0;11.0;0
111.0;71.0;15.0;0
125.0;52.0;41.0;1
123.0;41.0;26.0;1
98.0;24.0;10.0;2
127.0;57.0;26.0;2
151.0;30.0;55.0;0
137.0;54.0;41.0;1
114.0;37.0;44.0;2
135.0;45.0;33.0;1
101.0;45.0;25.0;1
119.0;48.0;54.0;2
108.0;18.0;19.0;0
85.0;29.0;36.0;2
134.0;49.0;37.0;1
120.0;61.0;23.0;1
107.0;53.0;24.0;1
142.0;49.0;54.0;2
141.0;45.0;57.0;2
138.0;48.0;40.0;1
117.0;40.0;5.0;1
148.0;38.0;54.0;0
119.0;45.0;59.0;2
150.0;36.0;40.0;2
118.0;42.0;31.0;2
156.0;33.0;49.0;0
109.0;49.0;25.0;1
117.0;53.0;6.0;1
135.0;44.0;32.0;1
154.0;33.0;53.0;0
106.0;66.0;36.0;1
156.0;32.0;49.0;0
132.0;44.0;22.0;0
114.0;33.0;51.0;2
144.0;35.0;42.0;1
149.0;35.0;49.0;0
122.0;58.0;15.0;0
109.0;44.0;40.0;1
125.0;70.0;27.0;0
133.0;26.0;12.0;0
135.0;78.0;31.0;2
141.0;47.0;49.0;2
153.0;38.0;49.0;0
121.0;81.0;7.0;0
112.0;41.0;25.0;1
129.0;59.0;46.0;2
141.0;41.0;33.0;1
90.0;35.0;14.0;2
112.0;49.0;57.0;2
107.0;78.0;23.0;0
107.0;45.0;23.0;1
109.0;42.0;26.0;1
101.0;72.0;19.0;0
111.0;47.0;14.0;1
109.0;16.0;23.0;0
115.0;63.0;28.0;2
146.0;39.0;49.0;0
102.0;30.0;9.0;2
101.0;65.0;20.0;1
141.0;59.0;34.0;2
119.0;51.0;19.0;1
102.0;36.0;31.0;1
100.0;31.0;7.0;2
123.0;22.0;32.0;0
106.0;43.0;37.0;1
136.0;39.0;41.0;1
134.0;42.0;33.0;1
115.0;31.0;13.0;1
120.0;76.0;14.0;0
103.0;23.0;17.0;2
108.0;76.0;49.0;2
142.0;44.0;61.0;2
146.0;44.0;50.0;1
95.0;54.0;31.0;1
112.0;35.0;22.0;2
124.0;62.0;6.0;0
151.0;43.0;46.0;0
125.0;59.0;48.0;2
113.0;59.0;36.0;1
123.0;29.0;63.0;2
102.0;50.0;31.0;1
133.0;37.0;57.0;2
111.0;45.0;2.0;1
135.0;48.0;31.0;1
134.0;37.0;40.0;1
127.0;42.0;18.0;1
143.0;66.0;32.0;2
102.0;31.0;8.0;1
150.0;32.0;53.0;0
145.0;43.0;48.0;1
134.0;45.0;47.0;1
119.0;72.0;19.0;0
129.0;40.0;36.0;2
104.0;30.0;12.0;2
145.0;36.0;49.0;0
133.0;47.0;42.0;2
100.0;24.0;50.0;2
123.0;67.0;12.0;0
149.0;36.0;54.0;0
123.0;74.0;13.0;0
119.0;88.0;14.0;0
111.0;69.0;10.0;0
141.0;61.0;7.0;2
103.0;47.0;21.0;1
98.0;60.0;25.0;1
149.0;38.0;41.0;0
123.0;35.0;8.0;1
115.0;84.0;37.0;2
127.0;76.0;25.0;0
140.0;56.0;46.0;1
150.0;35.0;49.0;0
151.0;52.0;45.0;1
113.0;37.0;21.0;1
146.0;29.0;47.0;0
143.0;68.0;46.0;2
100.0;50.0;23.0;1
109.0;41.0;20.0;1
128.0;32.0;42.0;0
145.0;37.0;53.0;0
99.0;29.0;26.0;2
125.0;51.0;1.0;1
107.0;55.0;15.0;0
107.0;49.0;26.0;1
139.0;39.0;35.0;1
120.0;63.0;37.0;0
147.0;39.0;49.0;0
111.0;27.0;29.0;0
139.0;41.0;39.0;1
112.0;46.0;31.0;1
140.0;84.0;58.0;2
110.0;30.0;40.0;0
143.0;37.0;51.0;0
103.0;74.0;22.0;2
131.0;80.0;36.0;2
128.0;40.0;24.0;0
105.0;19.0;19.0;2
118.0;83.0;24.0;2
103.0;24.0;16.0;2
97.0;30.0;11.0;1
155.0;40.0;50.0;2
110.0;56.0;53.0;1
145.0;34.0;57.0;0
122.0;74.0;27.0;0
139.0;49.0;41.0;2
122.0;28.0;12.0;1
101.0;50.0;15.0;1
106.0;30.0;17.0;2
133.0;51.0;38.0;2
156.0;39.0;48.0;0
108.0;41.0;24.0;1
113.0;37.0;37.0;1
132.0;86.0;26.0;0
103.0;27.0;20.0;2
129.0;47.0;29.0;0
142.0;33.0;40.0;0
127.0;63.0;36.0;2
100.0;48.0;28.0;1
111.0;44.0;48.0;2
106.0;56.0;52.0;2
170.0;50.0;1.0;2
98.0;33.0;25.0;1
125.0;47.0;39.0;1
142.0;45.0;44.0;1
115.0;37.0;34.0;0
120.0;26.0;18.0;0
128.0;29.0;41.0;2
148.0;38.0;48.0;0
138.0;40.0;41.0;1
101.0;44.0;29.0;1
147.0;35.0;52.0;0
115.0;19.0;33.0;2
104.0;46.0;13.0;1
146.0;30.0;46.0;0
126.0;65.0;55.0;2
148.0;35.0;45.0;0
153.0;35.0;48.0;0
94.0;45.0;28.0;1
102.0;20.0;31.0;0
96.0;32.0;20.0;2
115.0;40.0;7.0;1
91.0;69.0;11.0;2
119.0;74.0;30.0;1
105.0;89.0;24.0;0
123.0;36.0;6.0;1
107.0;62.0;28.0;1
130.0;50.0;52.0;2
108.0;69.0;15.0;0
101.0;23.0;17.0;2
144.0;31.0;52.0;0
154.0;29.0;40.0;0
135.0;53.0;1.0;2
115.0;57.0;1.0;1
129.0;77.0;25.0;0
109.0;23.0;14.0;2
132.0;65.0;48.0;2
111.0;31.0;46.0;2
133.0;27.0;19.0;0
100.0;53.0;17.0;1
103.0;38.0;17.0;1
104.0;54.0;20.0;1
149.0;38.0;1.0;2
146.0;29.0;55.0;0
124.0;24.0;32.0;0
129.0;51.0;53.0;2
97.0;19.0;21.0;2
87.0;38.0;1.0;2
134.0;51.0;41.0;1
92.0;47.0;29.0;1
150.0;34.0;49.0;0
125.0;50.0;51.0;2
137.0;76.0;29.0;2
109.0;55.0;19.0;1
151.0;43.0;46.0;2
118.0;73.0;25.0;0
133.0;39.0;22.0;0
142.0;37.0;48.0;2
135.0;73.0;30.0;2
111.0;44.0;27.0;1
113.0;31.0;23.0;0
107.0;67.0;43.0;2
105.0;28.0;9.0;2
123.0;54.0;23.0;1
139.0;56.0;31.0;1
140.0;50.0;43.0;1
136.0;32.0;32.0;2
147.0;35.0;53.0;0
113.0;45.0;33.0;1
141.0;40.0;42.0;1
114.0;39.0;38.0;1
118.0;83.0;17.0;0
140.0;43.0;21.0;2
153.0;37.0;46.0;0
124.0;79.0;29.0;0
149.0;41.0;39.0;0
125.0;60.0;35.0;2
120.0;41.0;18.0;1
153.0;46.0;37.0;1
150.0;44.0;43.0;0
108.0;61.0;18.0;1
137.0;48.0;44.0;1
102.0;26.0;21.0;1
124.0;40.0;13.0;1
151.0;36.0;53.0;0
112.0;20.0;18.0;1
118.0;38.0;12.0;1
96.0;19.0;7.0;2
114.0;45.0;30.0;1
122.0;49.0;28.0;1
119.0;51.0;44.0;1
130.0;52.0;45.0;2
121.0;60.0;13.0;1
112.0;54.0;36.0;1
90.0;40.0;8.0;2
125.0;19.0;27.0;0
101.0;45.0;21.0;1
117.0;45.0;28.0;1
109.0;58.0;24.0;1
155.0;36.0;50.0;0
148.0;35.0;48.0;0
103.0;53.0;18.0;1
110.0;32.0;14.0;1
122.0;62.0;24.0;2
143.0;48.0;37.0;1
141.0;41.0;33.0;1
108.0;28.0;9.0;2
152.0;31.0;50.0;0
107.0;43.0;14.0;1
102.0;31.0;21.0;1
142.0;42.0;46.0;1
117.0;64.0;40.0;2
117.0;21.0;33.0;0
97.0;17.0;16.0;2
118.0;74.0;7.0;0
101.0;47.0;22.0;0
151.0;35.0;49.0;0
116.0;42.0;26.0;1
141.0;47.0;29.0;1
144.0;44.0;41.0;1
142.0;61.0;51.0;2
115.0;65.0;11.0;0
118.0;31.0;6.0;0
136.0;46.0;45.0;1
95.0;32.0;11.0;2
115.0;43.0;44.0;2
102.0;25.0;3.0;2
133.0;59.0;18.0;2
112.0;77.0;26.0;0
137.0;44.0;14.0;2
137.0;33.0;35.0;0
153.0;35.0;44.0;0
121.0;37.0;2.0;0
125.0;22.0;39.0;2
113.0;71.0;28.0;2
115.0;23.0;40.0;2
137.0;44.0;35.0;1
151.0;29.0;51.0;0
114.0;36.0;15.0;1
103.0;52.0;18.0;1
151.0;32.0;49.0;0
131.0;32.0;36.0;0
139.0;38.0;47.0;1
126.0;82.0;25.0;0
126.0;27.0;38.0;0
146.0;33.0;52.0;0
130.0;74.0;24.0;2
109.0;44.0;21.0;1
119.0;47.0;33.0;1
110.0;33.0;1.0;1
121.0;17.0;18.0;0
110.0;38.0;31.0;1
131.0;27.0;38.0;2
124.0;79.0;19.0;0
115.0;72.0;28.0;0
120.0;58.0;22.0;1
114.0;35.0;22.0;1
116.0;31.0;22.0;0
117.0;35.0;28.0;1
96.0;46.0;10.0;1
136.0;54.0;45.0;1
144.0;41.0;38.0;1
141.0;35.0;48.0;0
110.0;41.0;35.0;0
155.0;29.0;48.0;0
137.0;42.0;53.0;2
108.0;47.0;33.0;0
115.0;27.0;15.0;2
97.0;23.0;16.0;2
139.0;39.0;36.0;1
145.0;46.0;46.0;1
92.0;51.0;32.0;1
139.0;59.0;59.0;2
110.0;29.0;51.0;2
116.0;69.0;46.0;2
117.0;50.0;23.0;2
104.0;55.0;47.0;2
132.0;53.0;66.0;2
123.0;44.0;1.0;2
106.0;43.0;19.0;1
128.0;53.0;45.0;2
116.0;20.0;15.0;2
119.0;38.0;16.0;1
144.0;45.0;36.0;1
142.0;43.0;42.0;1
116.0;42.0;35.0;0
135.0;37.0;49.0;1
126.0;23.0;35.0;0
89.0;28.0;16.0;1
97.0;33.0;17.0;2
128.0;37.0;29.0;0
120.0;29.0;16.0;1
116.0;23.0;41.0;0
125.0;62.0;15.0;1
123.0;77.0;15.0;0
123.0;45.0;27.0;1
102.0;20.0;5.0;2
96.0;22.0;14.0;2
127.0;40.0;32.0;2
99.0;21.0;14.0;2
119.0;43.0;17.0;1
122.0;50.0;42.0;2
107.0;56.0;19.0;1
91.0;51.0;41.0;2
109.0;43.0;10.0;1
145.0;29.0;48.0;0
118.0;43.0;13.0;1
120.0;57.0;51.0;2
126.0;42.0;14.0;1
124.0;44.0;26.0;2
127.0;25.0;30.0;0
134.0;54.0;38.0;2
110.0;51.0;23.0;1
96.0;21.0;15.0;2
97.0;51.0;6.0;1
107.0;56.0;47.0;1
104.0;65.0;43.0;2
129.0;36.0;35.0;0
113.0;48.0;24.0;1
151.0;36.0;47.0;0
113.0;49.0;20.0;1
105.0;56.0;36.0;1
151.0;41.0;54.0;0
132.0;48.0;59.0;2
152.0;28.0;54.0;0
119.0;79.0;1.0;0
120.0;58.0;29.0;1
150.0;34.0;44.0;0
130.0;39.0;56.0;2
121.0;36.0;21.0;1
141.0;40.0;38.0;1
130.0;50.0;44.0;2
100.0;26.0;15.0;2
107.0;28.0;10.0;2
114.0;51.0;46.0;2
145.0;34.0;54.0;0
151.0;35.0;50.0;0
103.0;62.0;33.0;1
124.0;79.0;29.0;0
99.0;37.0;6.0;1
91.0;34.0;14.0;2
109.0;42.0;13.0;1
110.0;77.0;28.0;0
121.0;48.0;18.0;1
146.0;29.0;53.0;0
89.0;30.0;19.0;2
128.0;42.0;44.0;1
105.0;28.0;63.0;2
122.0;66.0;52.0;2
114.0;30.0;15.0;1
124.0;75.0;16.0;0
93.0;29.0;16.0;2
148.0;37.0;55.0;0
116.0;75.0;22.0;0
152.0;32.0;51.0;0
103.0;27.0;17.0;2
99.0;20.0;15.0;2
143.0;28.0;20.0;2
137.0;62.0;63.0;2
146.0;36.0;44.0;0
138.0;51.0;43.0;1
130.0;33.0;25.0;0
112.0;41.0;43.0;2
135.0;41.0;33.0;1
123.0;28.0;38.0;2
154.0;36.0;49.0;0
143.0;44.0;37.0;1
102.0;56.0;16.0;1
120.0;49.0;20.0;1
151.0;30.0;60.0;0
104.0;16.0;40.0;2
137.0;46.0;41.0;1
109.0;46.0;24.0;1
90.0;19.0;17.0;2
120.0;79.0;20.0;0
138.0;63.0;48.0;2
154.0;34.0;50.0;0
148.0;50.0;45.0;1
102.0;24.0;17.0;2
119.0;55.0;23.0;1
117.0;59.0;46.0;2
132.0;46.0;45.0;1
152.0;37.0;56.0;0
126.0;59.0;18.0;1
134.0;41.0;46.0;1
128.0;54.0;46.0;2
124.0;32.0;37.0;0
147.0;50.0;1.0;2
133.0;43.0;40.0;1
127.0;41.0;25.0;0
116.0;63.0;26.0;1
95.0;27.0;14.0;2
115.0;34.0;18.0;1
113.0;63.0;23.0;0
88.0;32.0;14.0;2
106.0;44.0;11.0;1
96.0;36.0;11.0;2
141.0;52.0;59.0;2
110.0;41.0;37.0;1
140.0;44.0;27.0;1
111.0;63.0;23.0;1
134.0;53.0;47.0;2
113.0;26.0;24.0;0
144.0;48.0;36.0;1
102.0;66.0;44.0;2
102.0;16.0;15.0;2
106.0;48.0;24.0;1
104.0;22.0;14.0;2
98.0;25.0;21.0;2
101.0;22.0;11.0;2
143.0;33.0;37.0;1
112.0;62.0;22.0;2
98.0;29.0;8.0;2
126.0;67.0;24.0;2
111.0;52.0;19.0;1
149.0;37.0;42.0;1
129.0;78.0;24.0;0
116.0;56.0;44.0;1
139.0;53.0;35.0;1
99.0;54.0;14.0;1
112.0;45.0;21.0;1
135.0;38.0;25.0;1
156.0;33.0;46.0;0
81.0;53.0;28.0;1
122.0;86.0;20.0;0
102.0;29.0;20.0;2
134.0;56.0;36.0;1
107.0;36.0;29.0;2
135.0;38.0;45.0;1
136.0;28.0;27.0;0
135.0;45.0;56.0;2
157.0;37.0;49.0;0
138.0;43.0;40.0;1
116.0;46.0;26.0;1
102.0;23.0;10.0;2
110.0;44.0;42.0;2
137.0;47.0;37.0;1
141.0;52.0;70.0;2
149.0;43.0;39.0;1
141.0;50.0;48.0;1
116.0;65.0;12.0;1
104.0;24.0;18.0;2
98.0;31.0;24.0;1
128.0;36.0;43.0;0
105.0;41.0;11.0;1
116.0;51.0;9.0;1
150.0;40.0;52.0;0
145.0;38.0;53.0;0
122.0;92.0;13.0;0
138.0;83.0;8.0;0
112.0;27.0;26.0;0
111.0;71.0;11.0;0
143.0;37.0;37.0;1
139.0;48.0;42.0;1
118.0;77.0;29.0;0
92.0;25.0;19.0;2
143.0;30.0;42.0;0
136.0;22.0;28.0;0
125.0;49.0;58.0;2
139.0;60.0;43.0;2
106.0;30.0;17.0;1
131.0;87.0;21.0;0
153.0;37.0;47.0;0
151.0;36.0;61.0;0
119.0;85.0;14.0;0
122.0;48.0;33.0;1
141.0;37.0;8.0;2
124.0;49.0;36.0;2
133.0;60.0;16.0;0
152.0;38.0;58.0;0
138.0;45.0;41.0;1
114.0;48.0;17.0;1
114.0;34.0;1.0;1
107.0;63.0;39.0;1
146.0;52.0;31.0;1
115.0;38.0;34.0;2
133.0;20.0;24.0;0
113.0;61.0;14.0;1
150.0;37.0;53.0;0
88.0;29.0;16.0;2
103.0;17.0;16.0;2
104.0;37.0;26.0;1
118.0;49.0;30.0;1
138.0;32.0;25.0;2
128.0;87.0;18.0;0
104.0;44.0;12.0;1
116.0;63.0;24.0;0
99.0;64.0;33.0;1
124.0;39.0;17.0;0
133.0;53.0;51.0;2
135.0;43.0;42.0;1
103.0;43.0;21.0;1
154.0;50.0;34.0;1
100.0;25.0;19.0;2
142.0;40.0;51.0;1
118.0;81.0;18.0;2
150.0;35.0;42.0;0
99.0;48.0;19.0;1
123.0;73.0;11.0;0
145.0;50.0;38.0;1
149.0;33.0;56.0;0
130.0;25.0;7.0;0
122.0;48.0;38.0;1
109.0;68.0;13.0;1
100.0;54.0;24.0;2
146.0;39.0;31.0;2
128.0;50.0;51.0;2
97.0;38.0;37.0;1
126.0;49.0;13.0;1
136.0;54.0;51.0;1
106.0;69.0;20.0;0
125.0;69.0;20.0;0
117.0;51.0;47.0;2
102.0;30.0;14.0;2
106.0;70.0;34.0;2
92.0;65.0;42.0;2
121.0;74.0;26.0;0
134.0;58.0;31.0;2
143.0;33.0;47.0;0
150.0;44.0;29.0;2
110.0;41.0;23.0;2
98.0;63.0;40.0;2
136.0;37.0;43.0;1
133.0;51.0;39.0;1
150.0;22.0;46.0;0
124.0;48.0;40.0;2
101.0;38.0;9.0;1
97.0;31.0;16.0;1
151.0;30.0;52.0;0
101.0;35.0;21.0;1
93.0;41.0;57.0;2
110.0;23.0;11.0;1
107.0;51.0;51.0;2
111.0;72.0;24.0;0
126.0;64.0;31.0;2
118.0;41.0;22.0;2
150.0;41.0;53.0;0
124.0;66.0;12.0;0
143.0;44.0;44.0;1
153.0;31.0;48.0;0
121.0;29.0;26.0;0
143.0;41.0;49.0;0
95.0;18.0;13.0;2
155.0;31.0;47.0;0
154.0;37.0;50.0;0
114.0;68.0;31.0;0
114.0;23.0;44.0;0
157.0;37.0;45.0;0
138.0;38.0;51.0;0
120.0;40.0;5.0;1
129.0;17.0;43.0;0
101.0;77.0;17.0;0
150.0;36.0;37.0;1
148.0;47.0;38.0;1
103.0;82.0;26.0;0
133.0;50.0;39.0;2
117.0;55.0;33.0;2
146.0;22.0;1.0;2
147.0;44.0;38.0;1
119.0;38.0;50.0;2
146.0;32.0;44.0;0
152.0;31.0;50.0;0
123.0;32.0;17.0;0
104.0;22.0;8.0;1
144.0;48.0;39.0;1
100.0;17.0;14.0;1
145.0;37.0;53.0;0
122.0;31.0;15.0;0
143.0;43.0;41.0;1
140.0;50.0;41.0;1
109.0;24.0;14.0;2
128.0;35.0;44.0;2
101.0;47.0;31.0;1
143.0;59.0;50.0;2
126.0;74.0;26.0;0
107.0;34.0;24.0;1
134.0;63.0;55.0;2
114.0;16.0;28.0;0
111.0;72.0;25.0;0
95.0;21.0;20.0;2
137.0;44.0;47.0;1
95.0;18.0;17.0;2
100.0;54.0;11.0;2
109.0;50.0;15.0;1
120.0;40.0;40.0;0
155.0;57.0;28.0;2
134.0;27.0;32.0;2
145.0;36.0;56.0;2
126.0;33.0;22.0;1
115.0;80.0;10.0;0
151.0;30.0;51.0;0
116.0;49.0;35.0;1
118.0;73.0;21.0;0
128.0;29.0;28.0;0
149.0;42.0;51.0;0
145.0;47.0;38.0;1
149.0;38.0;53.0;0
143.0;49.0;36.0;1
107.0;22.0;23.0;0
88.0;31.0;11.0;2
131.0;52.0;46.0;2
118.0;59.0;20.0;1
123.0;67.0;29.0;2
154.0;35.0;41.0;0
152.0;34.0;57.0;0
102.0;26.0;21.0;2
94.0;28.0;21.0;2
108.0;45.0;27.0;1
125.0;40.0;15.0;0
149.0;34.0;53.0;0
148.0;33.0;48.0;0
146.0;32.0;47.0;0
114.0;75.0;19.0;0
100.0;21.0;7.0;1
110.0;78.0;19.0;0
136.0;41.0;25.0;2
139.0;18.0;43.0;0
149.0;36.0;50.0;0
153.0;37.0;52.0;0
131.0;46.0;43.0;0
113.0;40.0;11.0;1
93.0;21.0;21.0;2
130.0;92.0;41.0;2
106.0;68.0;23.0;0
99.0;20.0;6.0;2
128.0;34.0;39.0;0
104.0;100.0;34.0;2
138.0;45.0;39.0;1
106.0;25.0;8.0;2
135.0;53.0;46.0;1
105.0;40.0;26.0;1
121.0;58.0;29.0;2
118.0;41.0;9.0;1
131.0;16.0;50.0;2
152.0;37.0;49.0;0
130.0;36.0;32.0;1
139.0;44.0;46.0;1
113.0;89.0;18.0;0
142.0;38.0;51.0;2
111.0;35.0;12.0;1
144.0;28.0;44.0;0
111.0;64.0;21.0;0
110.0;42.0;37.0;2
115.0;49.0;38.0;1
111.0;47.0;35.0;1
117.0;38.0;24.0;0
119.0;22.0;25.0;0
115.0;74.0;31.0;0
107.0;57.0;11.0;2
114.0;87.0;17.0;0
122.0;21.0;36.0;0
97.0;46.0;34.0;2
122.0;39.0;4.0;1
102.0;23.0;22.0;2
105.0;28.0;17.0;2
127.0;32.0;28.0;0
111.0;37.0;10.0;1
121.0;28.0;30.0;0
109.0;55.0;12.0;1
110.0;39.0;12.0;1
147.0;49.0;44.0;1
154.0;35.0;53.0;0
112.0;32.0;22.0;1
134.0;48.0;42.0;2
103.0;34.0;1.0;1
112.0;17.0;21.0;0
102.0;50.0;26.0;1
101.0;25.0;20.0;2
119.0;92.0;20.0;0
148.0;40.0;35.0;1
95.0;16.0;10.0;2
113.0;35.0;41.0;2
114.0;78.0;50.0;2
117.0;70.0;14.0;0
110.0;78.0;8.0;0
131.0;34.0;27.0;2
140.0;50.0;39.0;1
133.0;32.0;27.0;0
149.0;39.0;52.0;0
103.0;41.0;12.0;1
91.0;35.0;32.0;2
109.0;59.0;27.0;1
102.0;28.0;13.0;2
143.0;50.0;33.0;1
110.0;37.0;43.0;2
142.0;31.0;33.0;0
148.0;33.0;51.0;0
139.0;39.0;40.0;1
121.0;66.0;9.0;2
132.0;30.0;46.0;2
134.0;28.0;25.0;0
98.0;25.0;8.0;2
120.0;45.0;6.0;2
108.0;19.0;19.0;2
97.0;30.0;21.0;2
95.0;34.0;27.0;1
118.0;23.0;16.0;0
135.0;50.0;42.0;1
143.0;43.0;59.0;2
143.0;32.0;54.0;0
122.0;23.0;34.0;2
125.0;36.0;25.0;0
127.0;32.0;51.0;2
134.0;71.0;12.0;2
115.0;42.0;18.0;1
121.0;36.0;33.0;0
121.0;33.0;33.0;0
105.0;19.0;20.0;2
151.0;29.0;44.0;0
106.0;51.0;36.0;2
139.0;45.0;38.0;1
104.0;52.0;30.0;1
120.0;41.0;25.0;2
105.0;37.0;20.0;1
101.0;27.0;17.0;1
112.0;62.0;3.0;1
120.0;72.0;33.0;2
106.0;32.0;22.0;0
120.0;35.0;29.0;2
133.0;47.0;46.0;1
102.0;20.0;13.0;2
120.0;75.0;14.0;0
111.0;39.0;9.0;1
126.0;55.0;42.0;2
109.0;86.0;29.0;0
120.0;83.0;22.0;0
151.0;51.0;34.0;1
107.0;28.0;9.0;2
114.0;43.0;23.0;1
113.0;59.0;18.0;1
125.0;35.0;38.0;2
144.0;36.0;50.0;0
132.0;26.0;30.0;0
136.0;83.0;14.0;0
136.0;51.0;56.0;2
117.0;75.0;13.0;0
146.0;33.0;51.0;0
139.0;35.0;45.0;1
132.0;30.0;15.0;0
137.0;43.0;45.0;1
127.0;74.0;27.0;0
106.0;52.0;36.0;1
102.0;24.0;16.0;2
100.0;40.0;17.0;1
152.0;35.0;47.0;0
150.0;33.0;52.0;0
107.0;38.0;16.0;1
